x,y,z,color,target,time,
-0.496755,-0.109466,1.05655,240,5,0.493, 
-0.499086,-0.109446,1.05685,240,5,0.494, 
-0.501307,-0.108274,1.05794,240,5,0.495, 
-0.503529,-0.107102,1.05904,240,5,0.496, 
-0.505861,-0.107082,1.05933,240,5,0.497, 
-0.508084,-0.105909,1.06042,240,5,0.498, 
-0.510417,-0.105889,1.0607,240,5,0.499, 
-0.514975,-0.104697,1.06208,240,5,0.5, 
-0.517201,-0.103523,1.06317,240,5,0.501, 
-0.519534,-0.103503,1.06345,240,5,0.502, 
-0.521761,-0.10233,1.06453,240,5,0.503, 
-0.523989,-0.101156,1.06562,240,5,0.504, 
-0.526324,-0.101136,1.0659,240,5,0.505, 
-0.528553,-0.099962,1.06698,240,5,0.506, 
-0.533224,-0.0999218,1.06754,240,5,0.507, 
-0.535455,-0.0987474,1.06861,240,5,0.508, 
-0.537687,-0.0975727,1.06969,240,5,0.509, 
-0.542256,-0.0963776,1.07104,240,5,0.51, 
-0.544593,-0.0963575,1.07131,240,5,0.511, 
-0.546827,-0.0951821,1.07239,240,5,0.512, 
